Gender,Class,NrPS1,NrPSM1,NrPSA1,NrPCA1,NrPC1,NET1,NL1,NrPS2,NrPSM2,NrPSA2,NrPCA2,NrPC2,NET2,NL2,BS,PF
0,13,5,0,0,0,6,3.8,1.7,0,0,0,0,0,0,0,0,12.13
0,2,6,0,0,0,2,8.2,0,5,0,0,0,0,7.3,2.3,0,37.2
0,8,6,0,0,0,3,9.5,2,7,0,1,0,1,8,3.2,0,45.9
0,6,6,0,2,0,6,8.9,2.1,6,0,1,0,4,8.7,2.2,0.14,45.02
0,9,7,0,0,0,0,6.9,2.4,7,0,0,0,3,5.5,2.7,0,39.61
1,10,7,0,0,0,6,8.7,2.4,7,1,0,0,5,7.6,2.1,2.75,48.89
0,4,6,0,0,0,4,7.4,2.4,7,0,1,0,7,7.2,2.7,2.42,45.02
1,7,7,0,0,0,7,8.7,2.6,7,0,0,0,6,8.4,2.3,1.5,47.32
0,11,7,3,3,0,6,8.1,2.8,7,2,1,0,7,4.2,2.8,6,58.73
0,8,7,1,0,0,7,7.5,3,7,0,0,0,7,5.5,2.3,9.75,53.39
0,13,7,0,0,3,3,10,2.3,7,0,0,0,13,8.9,2.2,0,49.11
0,13,7,0,0,0,4,7,2.1,5,0,0,0,1,7.8,2.2,0,40.23
0,7,7,1,1,0,7,7.8,2.7,7,0,0,0,7,2.4,2.1,9,48.63
0,2,7,0,0,0,5,9.3,2,3,0,0,0,2,8.8,2.3,0,42.54
0,1,6,0,0,0,1,7.7,0,1,0,0,0,0,0,0,0,18.57
0,9,6,1,0,0,1,4.9,0,5,0,0,0,1,0,0,0,21.84
0,11,7,0,2,0,7,9.6,2.7,7,2,0,0,7,6,2.05,6.45,54.83
0,12,7,0,1,0,0,6.8,2.35,7,0,1,0,0,6.8,2.2,0,40.24
0,5,7,0,0,0,6,9.1,2.2,7,0,0,0,5,7.2,2.9,0,45.02
0,13,5,0,0,0,2,5.3,2.5,6,0,0,0,1,5.3,2.2,0,35.31
0,5,5,0,0,0,1,8.9,2.15,6,0,0,0,6,5.4,2.5,3,43.14
0,2,6,0,1,1,1,6.2,2,4,0,0,0,1,5.6,2,2,37.58
0,8,6,1,0,0,5,8.9,2.4,7,0,0,0,5,7.9,2.55,1.64,48.69
0,9,7,6,1,7,0,7.6,5.5,7,6,0,4,2,9.6,5.2,36,114.85
0,7,7,2,0,0,1,7,2,6,0,1,0,3,9.5,2,1.42,48.17
0,12,7,5,1,0,7,9,1.8,7,2,1,0,7,2.8,3.1,27.71,81.34
1,9,7,0,1,0,3,8.8,2.95,6,0,0,0,3,9.1,2.7,1.5,48.83
1,5,7,0,1,0,7,7.4,2.2,7,0,0,0,7,9.1,2.1,6.64,50.87
0,1,7,0,1,0,7,8.3,2.3,7,2,0,0,4,8.1,2.2,0,48.44
0,3,7,3,0,3,4,5.6,6.1,6,5,0,1,6,7.3,4,29,94.83
0,14,7,0,0,0,5,6.4,3.4,5,1,0,0,4,5.3,3,2,45.28
0,9,6,1,0,0,1,6.7,2.8,6,0,0,1,3,9.8,2.7,0,47.56
0,4,7,0,0,0,0,3,2.2,5,0,0,0,0,6.2,2,3,35.98
0,13,7,0,0,0,7,8.2,2.8,5,0,0,0,6,2.2,2,12,48.3
1,11,7,0,0,0,5,9.2,3,6,0,1,2,4,7.6,2.5,2,49
0,8,7,1,1,0,6,7.1,4,7,0,0,0,6,5.8,2.1,4.3,49.36
0,6,7,2,2,0,7,8.8,2.2,7,0,0,0,7,7.3,2.13,4.9,53.32
0,3,6,0,0,0,3,6.8,2.5,7,0,0,0,5,8.8,2.8,1.18,45.03
0,5,7,0,2,0,7,8.6,3.8,7,0,0,0,6,2.6,2.8,14.5,56.3
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,7,1,0,2,4,9.5,3,7,1,0,0,4,6.6,2.7,0,51.03
0,14,5,0,0,0,4,0,2.2,4,0,0,0,2,5.6,2.6,0,27.72
1,13,7,1,1,3,3,6.6,2.85,7,0,2,0,13,7.8,2.9,0,48.56
0,3,7,0,0,0,6,4.6,2.5,7,0,1,0,7,7.5,2.1,10.22,49.4
1,4,6,0,0,0,2,4.4,2.2,5,0,0,0,2,3.9,2.6,3,35.69
0,1,7,4,2,0,7,7.3,2.9,6,6,0,0,6,9.2,2.5,4,66.9
1,5,7,1,1,0,7,8.5,4,7,0,0,0,6,3.5,2.5,11,55.95
1,14,6,0,0,0,3,6.9,2.1,6,0,0,0,6,9.2,2.4,0,42.93
0,7,7,0,0,0,6,5.9,2.3,7,0,0,0,7,4.5,2.1,8,45.17
0,3,6,0,0,0,7,8.2,2.1,7,1,0,4,3,8.9,2,0,47.82
0,9,7,0,0,0,4,7,2,7,0,0,0,5,6.6,2.4,0,40.28
1,8,7,3,1,0,4,9.5,4.3,7,2,0,0,1,8.2,3.3,1,62.14
0,4,7,0,0,3,2,7.3,2.3,7,0,0,0,9,8,2.7,5.5,50.62
0,2,7,1,4,0,7,4,2.9,7,1,2,0,7,7,2.9,3,48.92
0,4,7,2,0,0,7,7.4,2.2,7,0,0,0,6,2.75,3,7,48.83
0,5,7,1,0,0,7,8.3,3,7,0,0,0,6,2.85,2.3,9,50.39
0,11,4,0,1,0,2,9.2,2.65,6,2,0,0,0,6.2,2.1,3.5,48.12
1,2,7,3,1,0,7,7.5,3,6,1,1,0,5,6.1,2.4,4.61,55.11
1,9,7,0,1,0,6,7.8,2.7,7,1,0,1,5,6.3,2.2,12.8,57.61
0,1,7,4,1,1,5,8.2,3.3,7,2,0,0,4,4.5,2.7,6,60.86
0,7,7,0,0,0,5,8.7,2.8,7,0,0,0,6,8.1,2,0.9,46.02
1,6,7,1,0,2,3,7.9,3.6,7,0,0,0,12,5.7,2.3,17.5,64.1
0,6,6,0,0,0,1,9.6,2.1,6,0,1,0,2,8.1,2.2,3.64,47.7
0,1,5,4,0,0,0,2.9,2.8,1,0,1,0,1,0,0,0,24.13
1,9,5,1,0,0,5,8.9,2.5,7,0,0,0,7,8,2,2.5,48.85
0,10,7,0,1,0,7,5.7,3.5,7,1,0,0,7,9.4,2.5,3.79,51.42
0,2,7,0,0,0,6,7.4,2.5,7,0,0,0,7,3.1,2.3,8,45.59
0,4,6,0,0,0,4,7.8,2.5,7,0,0,0,5,2.75,2.1,3,39.54
0,3,7,5,2,2,4,8.1,4.5,7,2,3,1,6,8.2,3.1,19.5,84.69
1,8,7,0,0,0,6,8,2.5,7,0,0,0,6,2.7,2.7,7,45.27
1,3,7,0,1,0,5,9.4,2.3,7,0,1,0,7,7.6,2.6,0,45.9
0,13,7,0,0,2,3,9.3,2.4,7,0,0,0,0,7.5,2.6,0,46.02
1,5,6,0,2,0,1,9.6,2,4,0,1,0,2,0,0,0,28.82
0,5,7,0,1,0,6,8.2,3.1,7,0,4,0,7,9.2,4,4.76,55.95
0,5,7,0,0,0,3,5.7,2.1,5,0,0,0,2,7.2,2,1.25,38.75
0,7,5,0,0,0,0,0,2,5,0,1,0,0,4.6,2.5,2,28.81
0,13,4,0,0,0,3,9.4,2.35,2,0,0,0,0,0,0,0,24.74
0,6,7,4,0,1,1,9.8,4,5,0,0,0,1,9,2.4,0,56.87
0,1,7,0,1,0,6,7.8,2.4,7,1,2,0,0,6.8,2.1,2,46.41
0,13,7,1,0,0,7,8.5,3.2,7,0,3,0,7,7,2.9,9,57.88
0,13,7,1,0,0,5,8.8,2.45,3,0,0,0,1,7.5,2.18,0,42.96
0,6,7,1,0,4,2,8.2,3.3,7,1,0,0,13,7.1,3.3,3.5,56.41
0,4,6,0,0,0,3,4.1,2.2,4,0,0,0,3,3.6,0,5.64,32.91
0,2,7,0,0,0,6,4,2.4,6,0,0,0,5,7,2.1,1,37.91
1,3,7,0,0,1,4,8.1,2.3,7,0,0,2,2,8.7,2.6,2,48.6
1,5,7,0,0,0,4,9.4,3,5,0,0,0,6,6.8,2.85,0,45.05
0,2,7,0,2,0,6,3.4,2.4,7,2,2,0,7,7.4,2.3,3.25,46.05
0,7,7,0,0,0,7,7.6,3.5,7,0,0,0,7,2.3,2.4,11,49.62
1,7,7,2,0,0,6,7.8,3.1,5,2,0,1,4,7,2.8,2,54.59
0,11,7,0,2,0,7,2.8,1.9,7,1,0,0,4,1.4,2.1,4.5,35.1
0,5,7,0,1,0,7,4.6,2.5,7,1,0,0,7,2.3,2.7,8.78,45.01
0,1,7,0,1,0,6,5.9,2.6,7,1,2,0,7,6.5,2.6,8.8,52.16
0,7,7,0,4,0,2,4.4,2.3,1,0,0,0,2,0,0,0,20.1
0,2,7,6,1,3,4,5.3,3.5,7,3,1,2,4,4.4,2.7,26.85,84.49
0,4,7,0,1,0,5,7.8,2.2,7,0,0,0,6,3.7,2.5,6,45.01
0,13,7,0,0,0,7,7.9,2.5,7,0,0,0,6,2.4,2.1,10,46.94
1,5,7,0,0,0,7,4.7,2.5,7,1,2,0,7,2,3.5,8.11,45.82
1,12,7,0,1,0,6,8.3,2.8,7,1,1,0,5,9.1,2.3,4.12,53.12
1,14,6,0,0,0,6,5.8,2.5,6,0,0,0,7,2.3,2.1,10.28,43.54
1,9,7,1,2,2,5,5.8,2.3,7,3,0,0,6,3.5,2.8,10.5,57.18
0,2,7,0,0,0,7,5,2.1,7,0,1,0,7,7,2.4,2.5,41.46
1,8,7,0,0,0,7,8.9,2.6,7,0,0,0,7,3.6,2.28,3.5,43.61
0,11,7,1,2,0,4,0,2.2,7,4,0,0,4,3,2.6,5.64,43.17
0,10,7,2,2,0,7,8.5,3.1,7,1,0,0,7,8.1,2.2,5,57.92
1,11,7,3,2,0,7,6,3.8,7,6,0,1,6,9.9,3.2,24,88.51
0,5,7,0,2,0,7,9.1,2.3,7,0,0,0,7,7.4,3.7,3.5,51
0,9,7,1,1,0,5,6.4,2.85,7,1,0,0,2,9,2.38,2.5,50.97
0,9,7,0,0,3,2,8.5,2.5,6,0,0,1,6,5.7,3.2,0,45.12
0,2,7,0,0,0,4,8.7,2.8,7,0,0,0,4,4.6,2.1,9,50.33
1,4,7,0,0,0,7,7.7,3,7,0,0,0,7,4.5,3,8,50.07
0,7,7,0,1,0,7,3.6,1.6,5,0,0,0,5,1.7,2.1,6.71,34.9
0,11,7,0,0,0,6,8.9,2.75,7,2,0,0,6,6.2,2.05,9.03,56.3
0,11,7,1,4,0,6,8.6,2.2,7,1,1,0,7,2.9,2.4,11,55.35
0,6,7,0,0,0,6,4.3,2.4,7,1,1,0,6,3.6,2.3,0.25,36.61
0,2,7,0,0,0,7,6.9,2.4,7,1,1,0,7,3.8,2.3,7,47.38
1,4,6,0,0,0,3,4.1,2.1,6,0,0,2,3,5.2,2.3,2,37.12
0,1,6,0,0,0,3,6.7,2.9,3,0,1,0,0,5,0,0,31.54
1,11,6,1,2,0,5,8.9,2.4,7,1,4,0,7,8.4,2.3,4.5,56.01
0,14,5,0,1,0,0,0,0,0,0,0,0,0,9.1,0,0,18.15
1,5,7,0,0,0,0,4,2.6,7,2,0,0,0,6,0,0,36.25
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,7,4,1,0,4,6.8,2.6,7,4,2,1,4,5,3.5,5,62.16
0,9,6,0,0,0,5,8,2.2,7,0,0,0,10,8.4,2.9,0,45
0,11,5,0,0,0,0,6.7,2.2,5,0,1,0,1,5.5,2,0,35.6
0,13,7,5,2,0,6,9,3.6,7,3,4,0,7,8.7,4,15.5,83.02
0,7,7,0,1,0,6,8.5,2.1,7,0,0,0,7,6.8,2.3,3.64,46.47
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67
0,9,7,1,0,0,2,8.8,2.05,7,0,0,0,0,8.2,2.15,0,45.88
0,7,7,1,1,0,7,7.5,2.8,7,0,0,0,7,2.35,2.2,9,48.5
0,7,7,0,2,0,5,7.4,3,7,2,0,0,5,6.3,2.3,3.79,50.47
1,11,7,0,5,0,6,7.5,2.9,7,2,0,0,7,7.5,2.2,6.5,56.9
0,6,5,0,0,0,4,9.2,2.1,7,1,0,0,5,6.1,2,5.61,48.57
0,6,4,0,0,0,5,3,0,1,0,0,0,0,0,0,0,11.25
0,3,7,0,0,0,7,3.5,2.2,5,0,0,0,3,1.2,0,3.5,28.16
0,14,3,0,0,0,3,5.6,2.4,7,0,0,0,6,7.2,3,2,40.85
0,10,7,3,1,0,7,3.9,2.2,7,1,1,0,7,1.6,2.9,9.35,49.84
0,9,6,0,0,0,3,3.1,2.1,4,0,0,0,1,3.9,0,0,25.25
0,11,6,0,0,0,2,5.4,2.35,6,0,0,0,0,6.5,2.8,0,38.13
0,11,6,0,0,0,3,9.4,3.1,7,2,0,0,5,6.3,2.1,5.58,53.58
0,8,4,0,0,0,0,0,2.3,3,0,0,0,0,0,0,0,14.02
0,5,7,7,0,0,5,6.4,3.1,4,2,0,0,5,8.6,3.3,4.5,62.34
0,6,7,1,0,0,7,3.1,3.4,7,1,0,0,7,5.6,2.6,3.5,45.16
1,12,7,1,4,0,7,8,3.7,7,1,2,0,6,9.2,2.3,8.11,62.06
0,10,7,1,1,0,6,8.1,2.3,1,0,0,0,0,0,0,0,26.14
1,2,7,1,0,0,6,8.7,2.9,7,0,0,0,6,5.8,2.3,7,53.1
0,12,7,0,3,0,7,3.7,1.7,5,3,1,0,6,3.8,3.2,10.64,50.71
0,14,7,0,1,0,7,7.9,2.55,7,4,1,0,7,8.1,2.2,12.66,64.73
0,11,7,1,4,0,7,8.9,2.75,7,3,3,0,6,5,2.2,10.53,62.58
0,1,7,6,0,1,6,6.8,4.8,7,2,3,0,7,8.2,3.4,34.64,98.68
0,6,7,1,0,0,6,9.5,2.6,7,0,1,0,7,7.9,2.3,4.84,53.34
1,8,7,2,2,0,7,5.4,2.8,6,2,0,0,3,3.7,2.5,7.14,52.56
0,13,7,2,2,0,3,9.7,3.25,7,4,3,0,0,9.6,3.6,0,64.33
1,9,7,3,0,3,3,9.7,7.3,7,2,1,4,3,9.9,5.3,2,77.75
0,5,7,5,0,0,6,9.4,2.9,7,5,0,0,6,6.7,3.3,0,63.87
0,3,7,0,0,0,6,5.4,2.3,7,0,0,0,2,5,2.3,8,45.23
0,3,7,3,4,4,2,9.9,3.2,7,3,2,0,4,7.6,3.5,21,85.47
1,8,7,1,0,0,7,6.7,3.8,7,0,1,0,6,7.8,2.5,9.35,56.68
1,1,7,0,2,0,7,3.8,2.2,7,2,1,0,7,1.5,2.4,12.56,48.2
0,6,7,0,1,0,7,2.4,2.1,5,0,1,0,7,1.4,2.28,4.64,32.09
0,14,3,0,0,0,3,5.3,0,2,0,0,0,1,0,0,0,14.66
1,9,7,0,1,0,6,5.8,2.6,7,1,0,0,6,5.5,2.6,0.5,41.83
0,11,7,0,1,0,1,9.3,2.85,6,1,0,0,3,5,2.4,2.08,46.23
1,11,7,0,2,0,7,8.8,2.6,7,0,2,0,7,2.5,2.7,7,47.19
1,9,7,2,1,0,7,8.9,4.2,7,2,1,0,7,9.4,3.2,6,66.75
1,14,7,6,1,3,3,9.8,3.8,7,6,0,5,2,10,5.7,11.75,91.24
0,9,4,2,1,1,2,7.1,0,4,0,0,0,4,2.75,2.1,4,37.97
1,2,6,0,0,0,1,0,0,2,0,0,0,1,7.2,2,0,23.22
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,7,0,1,0,6,8.2,2.7,7,0,0,0,6,9.7,2.5,0,47.41
1,3,7,0,0,0,6,8.7,2.45,7,0,0,0,7,8.4,2.28,4.14,49.66
0,9,6,1,0,0,0,8.5,2.2,3,0,0,0,3,6.6,2.8,0,41.5
1,2,7,2,0,0,4,5.7,2.4,7,1,1,0,5,5.1,2.4,6,50.81
0,12,7,0,1,0,7,8.4,2.6,7,1,0,0,7,9.9,2.2,6.5,56.03
0,7,7,0,0,4,2,9.7,2.7,7,0,0,0,10,6.3,2.8,0,47.31
1,2,7,0,0,0,5,6.9,3,5,0,1,0,4,5.6,2.4,5.82,45.53
1,1,7,0,1,0,5,8.3,2.2,7,2,3,0,6,9.1,2.4,0,50.73
0,12,7,0,0,0,6,7.8,2.6,7,1,0,0,7,8.7,2.3,6.5,53.74
0,14,7,2,1,0,6,8.2,3,7,1,0,0,7,8.4,2.5,5.12,58.02
0,12,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4.81
1,5,7,2,2,0,7,8.9,3.2,7,0,0,0,7,8.8,3.3,6.5,60.72
0,4,7,5,0,0,6,8,2.7,7,0,0,0,7,3.5,2.15,3,50.62
0,3,6,1,0,1,3,7.4,2.2,6,1,1,0,1,6.9,2.8,0,46.18
0,6,6,0,0,1,3,8.5,2.6,7,0,0,0,7,5.8,2.1,0,41.9
0,9,7,0,1,0,6,8.7,4,7,0,0,0,6,8.8,2.65,2.64,52.09
1,11,7,2,2,1,5,8,2.6,7,0,1,0,6,7.8,2.2,0,49.37
0,11,7,4,1,1,5,9.7,5,7,0,1,0,8,8,4,0,62.14
0,10,6,0,1,1,3,6.1,2.1,6,0,0,3,3,7.6,3.2,2,45.13
0,10,7,0,0,0,2,6.5,2.1,3,0,0,0,2,7.3,2.1,0,36.77
1,13,7,0,1,0,7,4.8,2.5,7,0,0,0,7,6.2,2.63,10.5,56.83
0,4,7,0,0,0,3,4.7,2.2,7,0,1,0,7,4.4,2.3,1.42,36.46
1,11,7,0,1,0,5,8.7,3.4,7,0,0,2,5,8.3,2.8,0,48.98
1,9,7,1,4,0,4,9.2,4.6,7,3,2,4,2,9.8,5,2,69.65
0,11,7,1,0,0,6,10,2.2,7,0,2,0,7,10,2.9,1.75,54.14
0,5,7,0,0,0,0,7.6,2.5,4,0,0,0,1,6.5,2.5,0,39.45
1,3,7,0,0,0,6,7.4,2.6,7,1,0,0,5,5,2.7,6,49.24
0,5,7,0,2,0,5,9,2.2,7,0,0,0,7,9.5,2.3,3,50.23
1,11,7,3,1,1,6,9.3,4.5,7,0,4,2,5,9.1,4,3,65.51
1,3,7,1,1,1,6,8.3,3.8,7,3,1,1,6,6.6,3,14.17,70.34
0,6,7,0,0,0,5,8,2.2,4,0,0,0,4,6,2,0.25,38.72
0,7,7,1,0,0,7,7.4,2.7,7,0,0,0,7,2.4,2.5,9,48.44
0,2,7,1,0,0,5,8.3,2.1,7,1,0,0,2,7.7,2.2,1,48.3
0,2,7,2,2,0,6,6.1,2.4,7,2,0,0,6,7.9,2.2,0.64,50.97
0,11,7,0,1,0,3,9.1,3.1,6,0,1,0,4,6.6,3.4,1.64,47.92
1,6,7,2,3,1,6,8.3,4.8,7,0,0,0,7,2.7,3.3,9,58.33
0,9,7,0,0,0,6,7.9,2.9,7,1,0,0,7,2.2,2.3,6,45.74
1,1,7,1,1,0,5,9.5,2.6,7,0,0,0,2,7.7,2.3,0,47.97
0,10,7,5,1,0,3,8.8,2.45,6,2,0,0,0,3.8,2.13,0,51.55
0,5,6,0,0,0,0,4.3,2.4,7,0,0,0,5,4.6,2.8,0,35.12
0,8,7,2,0,0,7,8,2.6,6,2,1,0,4,2.75,2.2,12.5,58.49
1,5,7,3,0,3,2,8.5,3.2,6,0,0,0,5,9.7,2.5,2,57.19
0,12,6,0,1,0,5,8.4,2.95,7,0,1,0,6,9.8,2.15,0.42,47.66
0,14,7,0,1,0,7,9.5,2.3,7,0,0,0,7,7,2.7,1.75,47.21
0,6,7,1,3,0,7,7.2,5.6,6,1,2,1,6,7.2,2.4,17,70.8
0,8,6,0,0,0,0,6.1,2.1,6,0,0,0,0,7,2.9,0,39.47
0,8,7,0,0,0,0,7.5,2.1,7,0,0,0,0,7,3.4,0,42.75
0,6,7,0,2,0,7,8.8,2.35,7,0,0,0,7,8.3,2.18,4.14,49.81
0,14,4,0,0,0,5,8.5,2.1,6,1,1,0,1,8.2,2.28,0,43.97
1,14,7,0,1,0,7,5.7,2.7,6,0,0,0,3,6.1,2.1,11.42,50.98
0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63
0,9,7,0,0,0,6,9.4,2.2,7,0,0,0,9,8,2.2,0,45.46
0,6,6,0,0,4,0,9,4.4,7,0,0,0,2,6.9,2.6,0,48.65
0,1,7,0,1,0,0,7.3,2.1,7,1,0,0,0,6.8,2.5,0,42.99
0,10,7,6,0,0,7,7.2,5.2,7,1,1,0,7,9.4,4,21.88,86.55
0,12,7,1,1,1,5,5.4,2.95,7,0,0,0,6,5.8,3.1,0,43.35
0,5,7,0,2,0,6,4.2,2.8,7,2,0,0,7,2.5,2.6,11.71,50.28
1,3,7,3,1,0,7,8,2.9,7,0,2,0,7,8.1,2.6,16.64,68.99
1,3,7,0,0,0,6,5.8,2.9,7,0,1,0,7,6.4,2.9,9.78,51.19
1,14,7,1,0,0,5,4,2.2,7,0,2,0,7,6.4,2.7,1.75,41.72
1,7,7,0,0,0,6,7.6,2.9,7,0,0,0,6,8.5,2.4,3.14,48.34
0,9,6,3,0,0,6,5.7,2.3,6,2,0,0,6,4,3.5,8.5,56.66
0,11,7,0,1,0,0,5.1,2.5,6,1,1,0,5,5.6,3.2,3.1,44.54
0,10,7,0,0,0,5,7.1,2.3,6,2,1,0,6,3,2.4,6.3,47.33
0,2,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11.52
1,12,6,1,0,0,2,5.4,2.1,4,0,0,0,1,7.6,2.9,0,39.92
0,8,7,0,0,0,4,5.6,2.8,7,0,0,0,7,8.5,2.7,0.28,43.25
0,3,7,2,0,0,7,5.5,2.3,7,0,0,0,6,7.9,2.2,3.14,47.83
0,13,7,6,1,3,4,8.7,3.6,7,2,0,0,6,2.25,2.8,34,89.9
0,12,5,0,0,0,0,7.7,2.2,6,0,0,0,2,7.5,2.5,0,40.81
1,9,7,0,1,0,4,6.8,3.15,6,2,0,0,7,9.2,2.2,0.14,49.13
0,12,7,0,1,0,6,4.9,2.2,7,3,2,0,4,2.6,3,6.71,47.84
0,3,7,0,0,0,7,2.5,2,7,1,0,0,7,2.3,2.6,9.92,42.11
0,10,7,0,0,0,5,7.8,2.6,7,2,1,0,7,9.3,2.5,7.64,58.23
0,13,7,0,1,0,6,9.8,2.6,7,0,1,0,7,9,2.4,1.42,49.82
0,5,7,0,0,0,6,6.5,2.4,7,0,0,0,7,2.2,2.7,10.85,47.13
0,3,7,2,0,0,7,6.4,2.4,7,1,0,0,7,8,2.95,6.5,56.17
0,4,6,0,1,0,4,7.4,2.15,1,0,0,0,2,7.9,0,0.14,32.22
0,7,6,0,0,0,6,3.9,2.2,0,0,0,0,0,0,0,0,16.29
0,12,7,1,2,0,4,4.1,3.2,6,0,4,0,6,8.6,2.2,2.5,46.8
0,9,7,5,0,0,7,6,2.2,7,2,1,0,6,8.8,2.45,1.4,56.95
0,2,7,0,0,0,7,5.2,2.4,7,0,0,0,7,3.6,2.3,3.5,38.67
0,2,7,0,0,0,7,6.3,2.3,5,0,1,0,7,5,2.2,15.3,52.29
0,3,7,0,0,0,6,4.4,2.6,7,0,1,0,7,6.5,2.2,13.51,51.54
0,10,7,2,0,0,7,8.1,3.2,7,1,2,0,7,6.6,2.3,12.8,63.69
0,6,7,1,0,0,7,7.2,2.9,6,1,0,0,7,2.25,2,8,48.3
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32
0,2,7,0,0,0,6,8.5,2.8,7,0,1,0,7,8.5,2.5,9,57.03
0,12,6,2,1,0,7,9.4,3.65,7,3,0,0,7,5.2,2.8,6.74,62.21
0,13,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,10.27
1,10,7,0,1,0,7,4.1,2.1,3,0,1,0,2,0,0,0,21.91
1,4,7,0,0,0,6,4.4,2.4,7,1,0,0,7,8.9,2.2,2.3,45.01
0,8,7,1,1,0,6,4.4,2,7,1,0,1,6,4.2,2.6,6.78,47.2
0,11,7,4,0,0,4,9.7,6.8,7,2,2,0,2,9.5,4.3,20,90.96
0,13,7,0,2,0,4,6.8,2.6,6,2,2,0,7,5.6,2.6,3.74,48.84
0,5,6,0,0,0,3,4,2.1,4,0,0,0,2,5.5,0,0,28.45
0,7,7,0,1,0,5,7.3,2.4,7,0,0,0,6,7.7,2.3,3.2,46.04
0,1,7,0,0,2,4,6.9,3.2,7,0,0,0,7,7.3,4.9,0,48.74
0,14,7,0,0,0,7,7.8,2.4,7,0,0,0,6,2.4,2.6,11,48.35
1,10,7,2,1,0,7,8.8,3.4,7,0,0,0,6,9,2.63,0.5,53.66
1,14,7,1,1,0,6,8.6,3.2,7,0,0,0,6,8.4,2.3,1.14,50.27
0,12,7,0,0,0,7,8.5,2.2,6,0,1,0,7,3.6,2.4,3,42.16
0,7,7,0,1,0,6,0,2.2,1,0,0,0,3,3,2.1,0.5,21.84
1,3,7,1,1,0,6,9.3,2.4,7,0,1,0,7,7.9,2,2.64,50.31
0,7,7,2,2,0,6,7.9,3.8,6,0,1,0,2,5.5,2.7,19,68.15
0,5,7,0,0,0,0,2.7,2,4,0,1,0,0,0,2.2,0,23.91
1,6,7,1,0,0,6,9.7,2.4,7,0,1,0,6,9.8,2.2,0.42,50.95
0,9,6,0,1,0,0,3.6,2.1,5,0,1,0,1,3.7,2,2.03,32.12
0,6,7,0,0,2,3,6.8,3.4,7,0,0,0,6,6.6,3.1,6,50.79
0,6,4,0,0,0,0,8.3,2.1,1,1,0,0,2,6.9,2.1,0,36.02
0,5,7,0,0,0,0,1.3,2,5,0,0,0,0,4.2,2,0,27.79
0,7,6,0,0,2,2,9.7,2.3,7,0,0,0,1,5.8,2.2,0,43.05
0,4,7,1,0,0,7,5.8,2.9,7,2,0,0,7,3.4,2.9,9.64,54.11
0,6,7,1,1,0,7,4.2,2.6,7,1,0,0,7,2.5,2.2,11.06,48.69
0,3,7,0,0,0,0,9.7,2.4,5,0,0,0,0,7,2.5,0,43.36
0,2,7,0,0,0,6,5.5,2.2,7,0,0,0,6,7,3.2,0,40.87
0,5,7,0,0,0,7,5,2,7,0,0,0,7,2.7,2.8,13.85,48.27
0,12,7,2,2,0,7,8.4,4.8,7,3,3,0,7,10,2.6,23,86.48
0,5,7,0,0,0,5,9.6,2.1,6,0,0,0,4,9,2.6,13.2,59.82
0,14,6,0,0,0,3,7.1,2.1,7,4,0,0,2,7.8,2.2,0,48.39
0,14,7,0,0,0,6,0.5,2,3,0,1,0,4,2.2,2,0.75,23.87
1,10,7,0,0,0,7,7.7,3.1,7,0,0,0,6,2.6,3.6,7,47.22
1,4,7,0,0,0,6,8.4,2.2,7,0,1,0,2,9.5,2.6,0.28,46.7
0,11,7,1,1,0,6,7.6,2.5,7,1,4,0,6,9,2.4,3.5,54.41
0,9,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10.22
0,14,7,0,0,0,7,5,2.3,7,1,0,0,6,4.7,2.7,8.85,48.47
0,8,7,4,0,0,7,9.1,3.2,7,4,0,0,7,7.9,3.05,3.64,66.55
1,9,7,3,0,0,6,8.7,3.5,7,1,2,0,7,5.3,4.5,17.22,73.28
0,11,7,0,1,0,3,7.3,2.2,4,0,0,0,5,6.5,2.1,3.5,41.96
0,4,7,1,2,0,7,8.7,2.7,7,3,1,0,7,6,2.3,7.58,59.63
1,4,7,1,0,0,7,4.3,1.7,7,1,0,0,7,2.5,3.3,11.64,49.44
0,1,6,0,0,0,6,8.3,2.3,7,2,0,0,6,9.1,2.3,3.78,53.14
1,12,7,4,2,0,7,8.5,3.1,7,2,3,0,7,5.3,2.9,6.5,63.87
0,8,7,0,3,0,7,6.8,4.2,7,0,0,1,6,7.7,2.1,23.9,70.22
1,3,6,1,1,0,7,5.1,3.5,7,1,0,3,4,2.4,2.9,33.96,76.36
1,3,7,2,2,0,7,8.1,2.6,6,1,1,0,5,4.5,2.6,9,56.93
1,5,7,0,0,0,7,5.2,3,7,0,0,0,7,4.7,2.9,21.86,61.1
